environment,company_id,month,revenue_usd,cogs_usd,gross_margin_pct,opex_usd,ebitda_usd,cash_balance_usd,accounts_receivable_days,accounts_payable_days,inventory_turnover_days,transaction_count,transaction_volume_usd,top5_customer_concentration_pct,anomaly_flag,monthly_report_submitted_on_time,days_late_reporting,leadership_turnover_event,auditor_changed_event,amount_due_usd,amount_paid_usd,days_late,payment_status,revenue_3m_pct_change,ebitda_margin,cash_runway_months,amount_paid_ratio,receivable_payable_gap,label_distress_next_3m,distress_risk_score,risk_tier
Stable Market,OXC-005,2025-07-01,166699.0,142168.0,0.147,33157.0,-8626.0,238879.0,48.6,38.0,47.8,930,168513.0,0.66,1,1,0,0,0,,,0.0,,-0.1703628129199224,-0.051745961283511,7.204481708236571,1.0,10.600000000000001,0,0.0,Low
Stable Market,OXC-005,2025-08-01,156804.0,146632.0,0.065,30800.0,-20629.0,224008.0,50.1,54.0,42.9,547,162793.0,0.9,0,0,14,1,0,,,0.0,,-0.15405697022011222,-0.13155914389939033,7.272987012987013,1.0,-3.8999999999999986,1,100.0,High
Stable Market,OXC-005,2025-09-01,131339.0,124832.0,0.05,27329.0,-20822.0,202743.0,47.4,39.0,50.5,740,132521.0,0.96,1,1,0,0,0,,,0.0,,-0.3349250557018433,-0.15853630680909708,7.418602949248052,1.0,8.399999999999999,1,0.0,Low
Stable Market,OXC-005,2025-10-01,103096.0,100454.0,0.026,13333.0,-10691.0,184229.0,49.4,41.1,38.6,648,107948.0,0.96,0,1,0,0,0,,,0.0,,-0.38154398046778926,-0.1036994645767052,13.81752043801095,1.0,8.299999999999997,1,100.0,High
Stable Market,OXC-005,2025-11-01,77052.0,76282.0,0.01,10685.0,-9914.0,173980.0,52.6,45.1,28.9,474,76818.0,0.96,0,1,0,0,0,,,0.0,,-0.508609474248106,-0.12866635518870373,16.282639213851194,1.0,7.5,0,0.0,Low
Stable Market,OXC-005,2025-12-01,55176.0,54624.0,0.01,11816.0,-11264.0,164845.0,54.9,34.5,47.1,194,55633.0,0.96,1,0,6,0,0,,,0.0,,-0.5798962988906571,-0.20414673046251994,13.950998645903859,1.0,20.4,0,0.0,Low
Stable Market,OXC-005,2026-01-01,37308.0,36935.0,0.01,4990.0,-4616.0,165620.0,55.8,35.5,29.4,131,39795.0,0.96,1,1,0,0,0,,,0.0,,-0.6381236905408552,-0.12372681462420929,33.190380761523045,1.0,20.299999999999997,0,0.0,Low
Stable Market,OXC-005,2026-02-01,18128.0,17946.0,0.01,2988.0,-2807.0,166813.0,56.8,48.1,48.5,66,19318.0,0.96,0,0,1,0,0,,,0.0,,-0.7647303119970928,-0.1548433362753751,55.82764390896921,1.0,8.699999999999996,0,0.0,Low
Stable Market,OXC-005,2026-03-01,10146.0,10044.0,0.01,1418.0,-1316.0,173763.0,56.1,57.0,43.0,64,10177.0,0.96,0,1,0,0,0,,,0.0,,-0.8161157024793388,-0.12970628819239108,122.54090267983075,1.0,-0.8999999999999986,0,0.0,Low
Stable Market,OXC-005,2026-04-01,4470.0,4425.0,0.01,669.0,-624.0,171423.0,55.8,52.1,27.8,24,4268.0,0.96,1,1,0,0,0,,,0.0,,-0.8801865551624316,-0.1395973154362416,256.23766816143495,1.0,3.6999999999999957,0,0.0,Low
Stable Market,OXC-005,2026-05-01,3000.0,2970.0,0.01,605.0,-575.0,180632.0,56.9,38.2,34.7,11,2980.0,0.96,1,0,3,0,0,,,0.0,,-0.8345101500441306,-0.19166666666666668,298.56528925619835,1.0,18.699999999999996,0,0.0,Low
Stable Market,OXC-005,2026-06-01,3000.0,2970.0,0.01,565.0,-535.0,179452.0,59.7,44.9,45.9,7,3067.0,0.96,1,1,0,0,0,,,0.0,,-0.7043169722057954,-0.17833333333333334,317.6141592920354,1.0,14.800000000000004,0,0.0,Low
Stable Market,OXC-005,2026-07-01,3000.0,2970.0,0.01,494.0,-464.0,176255.0,60.9,55.7,32.4,12,3133.0,0.96,1,0,1,0,0,,,0.0,,-0.32885906040268453,-0.15466666666666667,356.7914979757085,1.0,5.199999999999996,0,0.0,Low
Stable Market,OXC-006,2024-11-01,130440.0,93227.0,0.285,28397.0,8816.0,93925.0,38.2,37.4,34.0,470,132262.0,0.34,0,0,10,0,0,22950.0,22950.0,0.0,On Time,-0.00019162227417313105,0.06758662986813861,3.307567700813466,1.0,0.8000000000000043,0,0.0,Low
Stable Market,OXC-006,2024-12-01,136629.0,96964.0,0.29,22698.0,16967.0,104800.0,38.5,27.9,29.9,719,136368.0,0.43,0,1,0,0,0,22950.0,22950.0,0.0,On Time,-0.0014981656605814742,0.12418300653594772,4.617146885188122,1.0,10.600000000000001,0,0.0,Low
Stable Market,OXC-006,2025-01-01,131523.0,89173.0,0.322,22070.0,20281.0,110112.0,38.1,42.9,21.8,375,140559.0,0.38,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.0405053677523477,0.15420116633592604,4.989216130493883,1.0,-4.799999999999997,0,0.0,Low
Stable Market,OXC-006,2025-02-01,138451.0,91714.0,0.338,21744.0,24993.0,123627.0,36.7,45.3,33.8,371,144704.0,0.47,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.061415210058264336,0.18051873948183833,5.685568432671082,1.0,-8.599999999999994,0,0.0,Low
Stable Market,OXC-006,2025-03-01,130144.0,88019.0,0.324,17010.0,25114.0,131656.0,36.3,43.7,23.2,728,133416.0,0.33,0,1,0,0,0,22950.0,22950.0,0.0,On Time,-0.047464301136654785,0.19297086304401279,7.739917695473251,1.0,-7.400000000000006,0,0.0,Low
Stable Market,OXC-006,2025-04-01,136270.0,92326.0,0.322,17429.0,26515.0,148610.0,38.2,48.7,34.6,605,140327.0,0.46,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.0360925465507933,0.1945769428340794,8.526593608353894,1.0,-10.5,0,0.0,Low
Stable Market,OXC-006,2025-05-01,142793.0,99006.0,0.307,20267.0,23520.0,157328.0,37.1,28.9,34.2,394,143664.0,0.3,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.03136127583043824,0.16471395656649837,7.762767059752306,1.0,8.200000000000003,0,0.0,Low
Stable Market,OXC-006,2025-06-01,132764.0,92111.0,0.306,24598.0,16055.0,160974.0,34.0,42.2,22.2,365,130026.0,0.25,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.020131546594541527,0.12092886625892561,6.544190584600374,1.0,-8.200000000000003,0,0.0,Low
Stable Market,OXC-006,2025-07-01,114512.0,80413.0,0.298,20621.0,13477.0,162944.0,31.9,37.9,35.8,782,117196.0,0.2,0,0,12,0,0,22950.0,22950.0,0.0,On Time,-0.1596683055698246,0.11769072236970798,7.90184763105572,1.0,-6.0,0,0.0,Low
Stable Market,OXC-006,2025-08-01,107123.0,72023.0,0.328,13541.0,21559.0,173218.0,32.7,35.2,33.3,526,103310.0,0.41,0,1,0,0,0,22950.0,22950.0,5.0,Late,-0.24980216117036547,0.20125463252522802,12.7921128424784,1.0,-2.5,0,0.0,Low
Stable Market,OXC-006,2025-09-01,116629.0,80201.0,0.312,23086.0,13342.0,174271.0,35.5,42.7,21.8,316,113474.0,0.39,0,1,0,0,0,22950.0,22950.0,3.0,Late,-0.12153143924557863,0.11439693386721998,7.5487741488347915,1.0,-7.200000000000003,0,0.0,Low
Stable Market,OXC-006,2025-10-01,112305.0,76158.0,0.322,15352.0,20795.0,183051.0,34.9,26.9,42.4,354,108220.0,0.22,0,1,0,0,0,22950.0,22950.0,0.0,On Time,-0.019273089283219247,0.1851653978006322,11.923593017196456,1.0,8.0,0,0.0,Low
Stable Market,OXC-006,2025-11-01,130509.0,90995.0,0.303,22884.0,16630.0,182055.0,34.1,31.5,43.8,606,122108.0,0.4,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.2183097934150462,0.12742416231830755,7.955558468799161,1.0,2.6000000000000014,0,0.0,Low
Stable Market,OXC-006,2025-12-01,124201.0,91041.0,0.267,21436.0,11724.0,187095.0,33.9,44.9,25.8,405,119403.0,0.25,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.06492381826132432,0.09439537523852465,8.728074267587237,1.0,-11.0,0,0.0,Low
Stable Market,OXC-006,2026-01-01,121923.0,85682.0,0.297,17272.0,18968.0,194557.0,36.0,42.9,39.9,619,122084.0,0.23,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.08564177908374515,0.15557359973097776,11.264300602130616,1.0,-6.899999999999999,0,0.0,Low
Stable Market,OXC-006,2026-02-01,118230.0,80656.0,0.318,21073.0,16502.0,195876.0,36.5,42.7,28.7,572,119220.0,0.41,0,1,0,0,0,22950.0,22950.0,12.0,Late,-0.09408546537020435,0.1395754038738053,9.295116974327339,1.0,-6.200000000000003,0,0.0,Low
Stable Market,OXC-006,2026-03-01,124909.0,83857.0,0.329,22933.0,18118.0,209736.0,34.6,30.0,31.6,454,131054.0,0.28,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.005700437194547492,0.14504959610596516,9.145598046483233,1.0,4.600000000000001,0,0.0,Low
Stable Market,OXC-006,2026-04-01,120646.0,76994.0,0.362,24025.0,19627.0,222782.0,31.2,34.1,40.5,293,119873.0,0.37,0,1,0,0,0,22950.0,22950.0,0.0,On Time,-0.010473823642790925,0.16268255889130182,9.272924037460978,1.0,-2.900000000000002,0,0.0,Low
Stable Market,OXC-006,2026-05-01,124211.0,85800.0,0.309,22536.0,15875.0,233520.0,29.6,46.5,29.4,305,131064.0,0.28,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.050587837266345304,0.12780671599133733,10.362087326943557,1.0,-16.9,0,0.0,Low
Stable Market,OXC-006,2026-06-01,118199.0,79066.0,0.331,22318.0,16816.0,236062.0,30.9,27.7,29.7,329,116933.0,0.34,0,1,0,0,0,22950.0,22950.0,0.0,On Time,-0.05371910751026743,0.1422685471112277,10.577202258266869,1.0,3.1999999999999993,0,0.0,Low
Stable Market,OXC-006,2026-07-01,132536.0,92697.0,0.301,21559.0,18281.0,238984.0,32.6,48.2,33.5,711,133861.0,0.26,0,1,0,0,0,22950.0,22950.0,0.0,On Time,0.09855279080947565,0.1379323353654856,11.085115265086507,1.0,-15.600000000000001,0,0.0,Low
Stable Market,OXC-007,2024-11-01,68274.0,49673.0,0.272,10878.0,7722.0,274035.0,46.6,47.7,37.9,216,65076.0,0.45,0,0,12,0,0,13860.0,13860.0,0.0,On Time,-0.01676315562084163,0.11310308462958081,25.191671263099835,1.0,-1.1000000000000014,0,0.0,Low
Stable Market,OXC-007,2024-12-01,70097.0,53901.0,0.231,9301.0,6895.0,275212.0,47.4,33.9,29.4,364,70232.0,0.24,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.04927774867150658,0.09836369602122773,29.589506504676915,1.0,13.5,0,0.0,Low
Stable Market,OXC-007,2025-01-01,67515.0,51767.0,0.233,10030.0,5717.0,279186.0,43.5,25.1,22.8,223,69587.0,0.28,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.08503149910002561,0.08467747907872325,27.835094715852442,1.0,18.4,0,0.0,Low
Stable Market,OXC-007,2025-02-01,67092.0,48101.0,0.283,14388.0,4602.0,280640.0,42.1,34.1,27.5,160,68735.0,0.26,0,1,0,0,0,13860.0,13860.0,0.0,On Time,-0.017312593373758678,0.06859238061169737,19.505143174867946,1.0,8.0,0,0.0,Low
Stable Market,OXC-007,2025-03-01,73943.0,58644.0,0.207,9913.0,5386.0,283375.0,43.6,40.2,36.3,198,72038.0,0.42,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.054866827396322204,0.07283989018568357,28.586199939473417,1.0,3.3999999999999986,0,0.0,Low
Stable Market,OXC-007,2025-04-01,67670.0,52032.0,0.231,11008.0,4629.0,288215.0,44.0,40.4,33.9,255,66069.0,0.38,1,0,1,0,0,13860.0,13860.0,0.0,On Time,0.0022957861216026387,0.06840549726614452,26.182321947674417,1.0,3.6000000000000014,0,0.0,Low
Stable Market,OXC-007,2025-05-01,77089.0,59427.0,0.229,10673.0,6989.0,288408.0,45.2,34.2,30.2,464,76982.0,0.41,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.1490043522327551,0.09066144326687335,27.022205565445518,1.0,11.0,0,0.0,Low
Stable Market,OXC-007,2025-06-01,75120.0,56582.0,0.247,11591.0,6947.0,289808.0,48.2,36.6,30.4,302,72614.0,0.21,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.015917666310536482,0.0924787007454739,25.002847036493833,1.0,11.600000000000001,0,0.0,Low
Stable Market,OXC-007,2025-07-01,75151.0,54725.0,0.272,13705.0,6721.0,288578.0,48.9,36.5,44.3,240,73145.0,0.35,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.11055120437416877,0.08943327434099346,21.05640277271069,1.0,12.399999999999999,0,0.0,Low
Stable Market,OXC-007,2025-08-01,79386.0,58030.0,0.269,13784.0,7571.0,292118.0,45.1,28.4,29.7,217,83164.0,0.26,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.02979672845671888,0.09536946061018316,21.19254207777133,1.0,16.700000000000003,0,0.0,Low
Stable Market,OXC-007,2025-09-01,76693.0,57710.0,0.248,11394.0,7589.0,294818.0,39.0,40.5,38.4,349,73979.0,0.31,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.020939829605963745,0.09895296832826986,25.874846410391434,1.0,-1.5,0,0.0,Low
Stable Market,OXC-007,2025-10-01,85261.0,60342.0,0.292,10564.0,14355.0,305807.0,40.1,49.8,38.7,578,83919.0,0.41,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.13452914798206272,0.16836537221003742,28.948031048845134,1.0,-9.699999999999996,0,0.0,Low
Stable Market,OXC-007,2025-11-01,78976.0,59082.0,0.252,11825.0,8070.0,307075.0,36.6,38.5,33.8,224,78513.0,0.25,0,0,4,0,0,13860.0,13860.0,0.0,On Time,-0.005164638601264704,0.10218294165316046,25.968287526427062,1.0,-1.8999999999999986,0,0.0,Low
Stable Market,OXC-007,2025-12-01,86929.0,64092.0,0.263,12549.0,10288.0,314169.0,36.8,27.1,25.2,502,91421.0,0.35,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.1334672003963855,0.11834945760333146,25.03538130528329,1.0,9.699999999999996,0,0.0,Low
Stable Market,OXC-007,2026-01-01,77599.0,55655.0,0.283,16792.0,5152.0,314397.0,35.8,39.4,44.9,480,79217.0,0.3,0,1,0,0,0,13860.0,13860.0,0.0,On Time,-0.08986523733008056,0.06639260815216691,18.723022868032395,1.0,-3.6000000000000014,0,0.0,Low
Stable Market,OXC-007,2026-02-01,79151.0,59507.0,0.248,12224.0,7419.0,314176.0,36.4,41.6,26.3,397,84213.0,0.3,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.0022158630470017204,0.09373223332617402,25.701570680628272,1.0,-5.200000000000003,0,0.0,Low
Stable Market,OXC-007,2026-03-01,76487.0,57101.0,0.253,12253.0,7133.0,318532.0,34.4,36.0,44.5,451,78091.0,0.26,0,0,9,0,0,13860.0,13860.0,0.0,On Time,-0.12012101830229271,0.09325767777530822,25.996245817350854,1.0,-1.6000000000000014,0,0.0,Low
Stable Market,OXC-007,2026-04-01,80248.0,60462.0,0.247,10575.0,9211.0,314591.0,40.3,31.8,26.6,313,84186.0,0.35,0,1,0,0,0,13860.0,13860.0,0.0,On Time,0.03413703784842581,0.11478167680191406,29.74855791962175,1.0,8.499999999999996,0,0.0,Low
Stable Market,OXC-007,2026-05-01,75152.0,57589.0,0.234,15587.0,1976.0,316863.0,39.9,41.2,36.3,320,78225.0,0.32,0,1,0,1,0,13860.0,13860.0,0.0,On Time,-0.05052368258139506,0.026293378752395145,20.32867132867133,1.0,-1.3000000000000043,0,0.0,Low
Stable Market,OXC-007,2026-06-01,79730.0,58617.0,0.265,9869.0,11244.0,327574.0,39.0,34.7,20.8,519,81227.0,0.28,0,0,6,0,0,13860.0,13860.0,0.0,On Time,0.04239936198308203,0.1410259626238555,33.19221805654068,1.0,4.299999999999997,0,0.0,Low
Stable Market,OXC-007,2026-07-01,74449.0,56619.0,0.239,12474.0,5356.0,330112.0,39.4,32.2,35.7,190,76631.0,0.49,0,1,0,0,0,13860.0,13860.0,0.0,On Time,-0.07226348320207354,0.07194186624400596,26.464005130671797,1.0,7.199999999999996,0,0.0,Low
Stable Market,OXC-008,2024-11-01,195927.0,144441.0,0.263,39507.0,11979.0,67800.0,28.2,31.3,31.4,818,195597.0,0.37,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.04118565353351966,0.061140118513528,1.7161515680765433,1.0,-3.1000000000000014,0,0.0,Low
Stable Market,OXC-008,2024-12-01,194481.0,152364.0,0.217,25466.0,16652.0,74525.0,29.8,41.7,29.4,546,211395.0,0.41,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.03130510146140286,0.08562276006396512,2.926450954213461,1.0,-11.900000000000002,0,0.0,Low
Stable Market,OXC-008,2025-01-01,205620.0,151693.0,0.262,43374.0,10552.0,76108.0,32.6,41.5,39.3,801,188149.0,0.41,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.0068585780525501905,0.05131796517848458,1.7546917508184627,1.0,-8.899999999999999,0,0.0,Low
Stable Market,OXC-008,2025-02-01,209410.0,152039.0,0.274,36983.0,20388.0,77453.0,34.0,49.1,31.3,645,204654.0,0.39,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.0688164469419732,0.09735924740938828,2.0942865640970174,1.0,-15.100000000000001,0,0.0,Low
Stable Market,OXC-008,2025-03-01,216506.0,164624.0,0.24,32679.0,19202.0,85019.0,33.3,28.5,21.4,632,214649.0,0.37,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.1132501375455699,0.0886903827145668,2.6016401970684537,1.0,4.799999999999997,0,0.0,Low
Stable Market,OXC-008,2025-04-01,211159.0,152335.0,0.279,32762.0,26062.0,94384.0,32.7,35.5,37.1,712,211234.0,0.21,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.0269380410465907,0.12342358128235122,2.8808986020389478,1.0,-2.799999999999997,0,0.0,Low
Stable Market,OXC-008,2025-05-01,204605.0,155083.0,0.242,28907.0,20615.0,103348.0,32.2,35.6,38.4,689,215747.0,0.25,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.022945418079365787,0.10075511351140001,3.5751894004912304,1.0,-3.3999999999999986,0,0.0,Low
Stable Market,OXC-008,2025-06-01,205077.0,156865.0,0.235,40212.0,8000.0,102658.0,32.1,36.8,35.4,645,178577.0,0.36,0,0,17,0,0,15885.0,15885.0,0.0,On Time,-0.05278837537989711,0.03900973780579977,2.5529195265094997,1.0,-4.699999999999996,0,0.0,Low
Stable Market,OXC-008,2025-07-01,218382.0,159461.0,0.27,33551.0,25370.0,112715.0,32.8,31.4,42.3,1412,211299.0,0.29,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.03420645106294318,0.11617257832605252,3.3595123841316203,1.0,1.3999999999999986,0,0.0,Low
Stable Market,OXC-008,2025-08-01,233079.0,173089.0,0.257,50636.0,9353.0,110796.0,33.6,25.5,27.3,1268,239096.0,0.39,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.13916570953788998,0.0401280252618211,2.1880875266608735,1.0,8.100000000000001,0,0.0,Low
Stable Market,OXC-008,2025-09-01,217226.0,165533.0,0.238,40808.0,10885.0,116998.0,34.1,35.4,36.9,711,224292.0,0.27,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.05924116307533267,0.05010910296189222,2.867035875318565,1.0,-1.2999999999999972,0,0.0,Low
Stable Market,OXC-008,2025-10-01,239946.0,178930.0,0.254,47362.0,13654.0,119127.0,33.4,40.9,21.6,780,237905.0,0.18,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.09874440201115475,0.05690447017245547,2.515244288670242,1.0,-7.5,0,0.0,Low
Stable Market,OXC-008,2025-11-01,236590.0,177918.0,0.248,47014.0,11659.0,120154.0,33.4,28.6,41.6,875,243240.0,0.36,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.015063562139875364,0.04927934401284923,2.5557068107372274,1.0,4.799999999999997,0,0.0,Low
Stable Market,OXC-008,2025-12-01,246314.0,183490.0,0.255,32542.0,30282.0,128416.0,33.4,43.9,30.1,1155,254871.0,0.35,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.13390662259582187,0.12294063674821569,3.9461618831049106,1.0,-10.5,0,0.0,Low
Stable Market,OXC-008,2026-01-01,251898.0,185090.0,0.265,35068.0,31739.0,135382.0,33.1,36.1,32.2,738,250445.0,0.26,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.049811207521692324,0.12599941246059912,3.8605566328276493,1.0,-3.0,0,0.0,Low
Stable Market,OXC-008,2026-02-01,280175.0,216737.0,0.226,55664.0,7774.0,134210.0,33.3,29.9,32.0,668,278871.0,0.26,0,1,0,0,0,15885.0,15885.0,5.0,Late,0.18422164926666396,0.027746943874364237,2.4110735843633226,1.0,3.3999999999999986,0,0.0,Low
Stable Market,OXC-008,2026-03-01,268786.0,192784.0,0.283,49761.0,26241.0,144044.0,34.5,29.6,40.8,845,252511.0,0.33,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.0912331414373524,0.09762785264113458,2.8947167460461003,1.0,4.899999999999999,0,0.0,Low
Stable Market,OXC-008,2026-04-01,275671.0,202129.0,0.267,54806.0,18736.0,157498.0,32.5,42.3,26.5,925,271944.0,0.45,0,1,0,0,0,15885.0,15885.0,0.0,On Time,0.0943755011949281,0.06796507430959368,2.873736452213261,1.0,-9.799999999999997,0,0.0,Low
Stable Market,OXC-008,2026-05-01,254963.0,194290.0,0.238,53338.0,7335.0,151003.0,32.1,35.8,39.1,1317,273422.0,0.29,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.08998661550816456,0.028768880190459006,2.831058532378417,1.0,-3.6999999999999957,0,0.0,Low
Stable Market,OXC-008,2026-06-01,252563.0,195732.0,0.225,31847.0,24984.0,165195.0,32.9,32.1,22.3,674,256064.0,0.25,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.06035656619020335,0.09892185316138943,5.187144786008101,1.0,0.7999999999999972,0,0.0,Low
Stable Market,OXC-008,2026-07-01,260859.0,190297.0,0.27,51655.0,18907.0,171071.0,33.5,33.0,42.8,829,271482.0,0.28,0,1,0,0,0,15885.0,15885.0,0.0,On Time,-0.05373071523664075,0.07247976876396828,3.3117994385829057,1.0,0.5,0,0.0,Low
Stable Market,OXC-009,2024-11-01,188745.0,145774.0,0.228,27247.0,15723.0,97656.0,52.1,54.9,38.7,731,182105.0,0.25,0,1,0,0,0,18675.0,18675.0,0.0,On Time,0.24235642586802708,0.08330286895017086,3.5841010019451685,1.0,-2.799999999999997,0,0.0,Low
Stable Market,OXC-009,2024-12-01,177590.0,145591.0,0.18,29846.0,2153.0,97886.0,54.9,56.9,44.6,551,175803.0,0.7,1,1,0,0,1,18675.0,18675.0,4.0,Late,0.026146245630254583,0.012123430373331832,3.2797024726931583,1.0,-2.0,0,0.0,Low
Stable Market,OXC-009,2025-01-01,162106.0,134759.0,0.169,29547.0,-2200.0,91962.0,58.9,46.1,44.9,880,162488.0,0.63,1,1,0,0,1,18675.0,18675.0,0.0,On Time,-0.09925097795163584,-0.013571366883397284,3.112397197685044,1.0,12.799999999999997,0,0.0,Low
Stable Market,OXC-009,2025-02-01,135929.0,125178.0,0.079,28667.0,-17917.0,79454.0,63.7,34.7,34.1,378,132186.0,0.96,0,0,7,1,0,18675.0,18675.0,0.0,On Time,-0.27982728019285275,-0.1318114603947649,2.7716189346635502,1.0,29.0,1,99.6,High
Stable Market,OXC-009,2025-03-01,111229.0,108507.0,0.024,15640.0,-12918.0,73065.0,63.5,43.5,43.4,400,117254.0,0.96,1,1,0,1,0,18675.0,18675.0,0.0,On Time,-0.3736753195562813,-0.11613877675785991,4.671675191815857,1.0,20.0,1,100.0,High
Stable Market,OXC-009,2025-04-01,84564.0,80228.0,0.051,12643.0,-8307.0,70712.0,60.0,41.8,41.1,447,83644.0,0.96,1,0,7,0,0,18675.0,18675.0,18.0,Late,-0.47834133221472375,-0.09823329076202639,5.592976350549711,1.0,18.200000000000003,1,100.0,High
Stable Market,OXC-009,2025-05-01,68618.0,67932.0,0.01,11953.0,-11267.0,60257.0,58.5,49.1,40.9,195,64402.0,0.96,0,0,2,0,0,18675.0,18675.0,16.0,Late,-0.4951923430614512,-0.16419889824827305,5.0411612147578015,1.0,9.399999999999999,0,0.0,Low
Stable Market,OXC-009,2025-06-01,43024.0,42594.0,0.01,7279.0,-6849.0,51355.0,58.5,57.8,29.1,240,42251.0,0.96,1,1,0,0,0,18675.0,18675.0,0.0,On Time,-0.613194400740814,-0.15919021941242098,7.055227366396483,1.0,0.7000000000000028,0,0.0,Low
Stable Market,OXC-009,2025-07-01,27937.0,27658.0,0.01,4399.0,-4120.0,45897.0,58.6,46.3,46.3,85,26962.0,0.96,1,0,7,0,0,18675.0,18675.0,0.0,On Time,-0.6696348327893666,-0.14747467516197157,10.433507615367128,1.0,12.300000000000004,0,0.0,Low
Stable Market,OXC-009,2025-08-01,18369.0,18186.0,0.01,3060.0,-2877.0,49699.0,58.0,50.8,34.5,49,18307.0,0.96,1,0,7,0,0,18675.0,18675.0,0.0,On Time,-0.732300562534612,-0.1566225706353095,16.241503267973854,1.0,7.200000000000003,0,0.0,Low
Stable Market,OXC-009,2025-09-01,9765.0,9667.0,0.01,1486.0,-1388.0,49552.0,55.1,39.6,49.0,29,9871.0,0.96,1,0,10,0,0,18675.0,18675.0,27.0,Late,-0.7730336556340647,-0.14214029697900665,33.34589502018842,1.0,15.5,0,0.0,Low
Stable Market,OXC-009,2025-10-01,4872.0,4823.0,0.01,846.0,-798.0,40802.0,56.5,37.1,48.1,14,5113.0,0.96,1,1,0,0,0,18675.0,11702.0,38.0,Partial/Default Risk,-0.8256076171385618,-0.16379310344827586,48.22931442080378,0.6266131191432396,19.4,0,0.0,Low
Stable Market,OXC-009,2025-11-01,3000.0,2970.0,0.01,608.0,-578.0,43318.0,56.0,55.4,31.9,8,3152.0,0.96,1,0,13,0,0,18675.0,18675.0,28.0,Late,-0.8366813653437857,-0.19266666666666668,71.2467105263158,1.0,0.6000000000000014,0,0.0,Low
Stable Market,OXC-009,2025-12-01,3000.0,2970.0,0.01,643.0,-613.0,46993.0,54.7,38.9,41.1,13,2968.0,0.96,0,0,15,0,0,18675.0,13958.0,40.0,Partial/Default Risk,-0.6927803379416282,-0.20433333333333334,73.08398133748057,0.7474163319946453,15.800000000000004,0,0.0,Low
Stable Market,OXC-009,2026-01-01,3000.0,2970.0,0.01,616.0,-586.0,53216.0,58.0,51.0,38.0,8,3057.0,0.96,1,0,5,0,0,18675.0,16652.0,42.0,Partial/Default Risk,-0.3842364532019704,-0.19533333333333333,86.3896103896104,0.8916733601070951,7.0,0,0.0,Low
Stable Market,OXC-009,2026-02-01,3000.0,2970.0,0.01,390.0,-360.0,56215.0,58.0,43.6,44.1,17,3099.0,0.96,0,0,17,0,0,18675.0,7015.0,49.0,Partial/Default Risk,0.0,-0.12,144.14102564102564,0.3756358768406961,14.399999999999999,0,0.0,Low
Stable Market,OXC-009,2026-03-01,3000.0,2970.0,0.01,579.0,-549.0,50682.0,58.1,40.4,44.5,21,3015.0,0.96,1,1,0,0,0,18675.0,7426.0,54.0,Partial/Default Risk,0.0,-0.183,87.53367875647669,0.39764390896921015,17.700000000000003,0,0.0,Low
Stable Market,OXC-009,2026-04-01,3000.0,2970.0,0.01,590.0,-560.0,50257.0,57.9,50.8,43.4,7,2960.0,0.96,1,0,12,0,0,18675.0,18675.0,0.0,On Time,0.0,-0.18666666666666668,85.18135593220339,1.0,7.100000000000001,0,0.0,Low
